"Start Time (UTC)","End Time (UTC)","Duration (min)","Min (km)","Max (km)","Conjunction Type","Conjunction Between"
"2020-01-14  04:04","2020-01-14  04:05","2","403","458","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-01-14  04:06","2020-01-14  04:07","2","395","405","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-01-14  04:06","2020-01-14  04:07","2","395","405","nbtrace","REGO GILL and ELFIN-B"
"2020-01-14  04:06","2020-01-14  04:07","2","395","405","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-01-14  04:06","2020-01-14  04:07","2","395","405","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-01-14  04:07","2020-01-14  04:09","3","78","463","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-01-14  04:07","2020-01-14  04:09","3","78","463","nbtrace","REGO RANK and ELFIN-B"
"2020-01-14  04:09","2020-01-14  04:11","3","50","471","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-01-14  04:09","2020-01-14  04:11","3","50","471","nbtrace","REGO TALO and ELFIN-B"
"2020-01-14  04:11","2020-01-14  04:12","2","119","322","nbtrace","REGO RESU and ELFIN-B"
"2020-01-14  05:15","2020-01-14  05:16","2","299","431","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-01-14  05:15","2020-01-14  05:16","2","185","396","nbtrace","REGO LUCK and ELFIN-A"
"2020-01-14  05:15","2020-01-14  05:16","2","185","396","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-01-14  05:15","2020-01-14  05:16","2","185","396","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-01-14  05:16","2020-01-14  05:18","3","156","462","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-01-14  05:16","2020-01-14  05:18","3","156","462","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-01-14  05:17","2020-01-14  05:18","2","325","375","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-01-14  05:21","2020-01-14  05:21","1","442","442","nbtrace","REGO SACH and ELFIN-A"
"2020-01-14  05:38","2020-01-14  05:39","2","311","338","nbtrace","REGO LUCK and ELFIN-B"
"2020-01-14  05:38","2020-01-14  05:39","2","311","338","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-01-14  05:38","2020-01-14  05:39","2","311","338","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-01-14  05:39","2020-01-14  05:40","2","242","248","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-01-14  05:40","2020-01-14  05:42","3","72","464","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-01-14  05:41","2020-01-14  05:42","2","437","466","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-01-14  05:41","2020-01-14  05:42","2","437","466","nbtrace","REGO FSIM and ELFIN-B"
"2020-01-14  05:44","2020-01-14  05:45","2","273","388","nbtrace","REGO SACH and ELFIN-B"
"2020-01-14  06:53","2020-01-14  06:54","2","138","286","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-01-14  06:54","2020-01-14  06:55","2","337","473","nbtrace","REGO SACH and ELFIN-A"
"2020-01-14  07:15","2020-01-14  07:15","1","440","440","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-01-14  07:16","2020-01-14  07:17","2","256","356","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-01-14  08:25","2020-01-14  08:25","1","460","460","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-01-14  08:26","2020-01-14  08:27","2","267","311","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2020-01-14  08:49","2020-01-14  08:51","3","80","460","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2020-01-15  03:07","2020-01-15  03:08","2","408","478","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-01-15  03:07","2020-01-15  03:08","2","281","471","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-01-15  03:12","2020-01-15  03:13","2","351","497","nbtrace","REGO RESU and ELFIN-A"
"2020-01-15  03:28","2020-01-15  03:29","2","258","352","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-01-15  03:30","2020-01-15  03:31","2","227","229","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-01-15  03:34","2020-01-15  03:35","2","327","454","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-01-15  03:35","2020-01-15  03:36","2","260","292","nbtrace","REGO RESU and ELFIN-B"
"2020-01-15  04:38","2020-01-15  04:40","3","56","463","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2020-01-15  04:38","2020-01-15  04:40","3","56","463","nbtrace","TREx RGB PINA and ELFIN-A"
"2020-01-15  04:39","2020-01-15  04:41","3","251","486","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-01-15  04:40","2020-01-15  04:41","2","275","276","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-01-15  04:40","2020-01-15  04:41","2","275","276","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-01-15  04:40","2020-01-15  04:41","2","275","276","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-01-15  04:41","2020-01-15  04:42","2","333","469","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-01-15  04:41","2020-01-15  04:42","2","333","469","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-01-15  04:42","2020-01-15  04:43","2","378","495","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-01-15  04:42","2020-01-15  04:43","2","378","495","nbtrace","REGO RANK and ELFIN-A"
"2020-01-15  04:44","2020-01-15  04:44","1","330","330","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-01-15  04:45","2020-01-15  04:46","2","348","400","nbtrace","REGO RESU and ELFIN-A"
"2020-01-15  05:02","2020-01-15  05:02","1","486","486","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-01-15  05:02","2020-01-15  05:03","2","330","463","nbtrace","REGO LUCK and ELFIN-B"
"2020-01-15  05:02","2020-01-15  05:03","2","330","463","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-01-15  05:02","2020-01-15  05:03","2","330","463","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-01-15  05:02","2020-01-15  05:02","1","486","486","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-01-15  05:03","2020-01-15  05:04","2","225","284","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-01-15  05:04","2020-01-15  05:05","2","174","246","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-01-15  05:04","2020-01-15  05:05","2","174","246","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-01-15  05:05","2020-01-15  05:06","2","409","499","nbtrace","REGO FSMI and ELFIN-B"
"2020-01-15  05:05","2020-01-15  05:06","2","409","499","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-01-15  05:09","2020-01-15  05:09","1","487","487","nbtrace","REGO RESU and ELFIN-B"
"2020-01-15  06:13","2020-01-15  06:14","2","462","479","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-01-15  06:15","2020-01-15  06:16","2","191","235","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-01-15  06:15","2020-01-15  06:16","2","191","235","nbtrace","REGO FSIM and ELFIN-A"
"2020-01-15  06:17","2020-01-15  06:18","2","404","438","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-01-15  06:18","2020-01-15  06:19","2","137","293","nbtrace","REGO SACH and ELFIN-A"
"2020-01-15  06:39","2020-01-15  06:39","1","371","371","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-01-15  06:39","2020-01-15  06:39","1","371","371","nbtrace","REGO FSIM and ELFIN-B"
"2020-01-15  06:40","2020-01-15  06:42","3","120","446","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-01-15  06:41","2020-01-15  06:42","2","267","421","nbtrace","REGO SACH and ELFIN-B"
"2020-01-15  07:49","2020-01-15  07:50","2","121","296","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-01-15  08:12","2020-01-15  08:13","2","357","468","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-01-15  08:14","2020-01-15  08:15","2","310","427","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2020-01-15  09:24","2020-01-15  09:24","1","453","453","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2020-01-16  02:31","2020-01-16  02:32","2","216","245","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-01-16  02:55","2020-01-16  02:56","2","263","478","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-01-16  02:55","2020-01-16  02:55","1","409","409","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-01-16  03:00","2020-01-16  03:00","1","402","402","nbtrace","REGO RESU and ELFIN-B"
"2020-01-16  04:02","2020-01-16  04:03","2","428","470","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-01-16  04:04","2020-01-16  04:05","2","342","441","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-01-16  04:04","2020-01-16  04:05","2","342","441","nbtrace","REGO GILL and ELFIN-A"
"2020-01-16  04:04","2020-01-16  04:05","2","342","441","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-01-16  04:04","2020-01-16  04:05","2","342","441","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-01-16  04:06","2020-01-16  04:07","2","153","278","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-01-16  04:06","2020-01-16  04:07","2","153","278","nbtrace","REGO RANK and ELFIN-A"
"2020-01-16  04:07","2020-01-16  04:09","3","55","474","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-01-16  04:07","2020-01-16  04:09","3","55","474","nbtrace","REGO TALO and ELFIN-A"
"2020-01-16  04:09","2020-01-16  04:10","2","219","223","nbtrace","REGO RESU and ELFIN-A"
"2020-01-16  04:26","2020-01-16  04:27","2","189","290","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-01-16  04:26","2020-01-16  04:27","2","189","290","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-01-16  04:28","2020-01-16  04:29","2","114","319","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-01-16  04:28","2020-01-16  04:28","1","396","396","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-01-16  04:28","2020-01-16  04:29","2","114","319","nbtrace","REGO GILL and ELFIN-B"
"2020-01-16  04:28","2020-01-16  04:29","2","114","319","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-01-16  04:28","2020-01-16  04:29","2","114","319","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-01-16  04:29","2020-01-16  04:30","2","264","467","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-01-16  04:29","2020-01-16  04:30","2","264","467","nbtrace","REGO RANK and ELFIN-B"
"2020-01-16  04:29","2020-01-16  04:29","1","443","443","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-01-16  04:29","2020-01-16  04:29","1","443","443","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-01-16  04:31","2020-01-16  04:32","2","273","394","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-01-16  04:31","2020-01-16  04:32","2","273","394","nbtrace","REGO TALO and ELFIN-B"
"2020-01-16  04:33","2020-01-16  04:34","2","250","448","nbtrace","REGO RESU and ELFIN-B"
"2020-01-16  05:36","2020-01-16  05:37","2","301","393","nbtrace","REGO LUCK and ELFIN-A"
"2020-01-16  05:36","2020-01-16  05:37","2","301","393","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-01-16  05:36","2020-01-16  05:37","2","301","393","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-01-16  05:37","2020-01-16  05:38","2","157","321","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-01-16  05:38","2020-01-16  05:40","3","93","477","nbtrace","REGO FSMI and ELFIN-A"
"2020-01-16  05:38","2020-01-16  05:40","3","93","477","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-01-16  05:40","2020-01-16  05:40","1","391","391","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-01-16  05:40","2020-01-16  05:40","1","391","391","nbtrace","REGO FSIM and ELFIN-A"
"2020-01-16  05:42","2020-01-16  05:43","2","310","321","nbtrace","REGO SACH and ELFIN-A"
"2020-01-16  06:01","2020-01-16  06:02","2","311","411","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-01-16  06:03","2020-01-16  06:04","2","146","292","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-01-16  06:03","2020-01-16  06:04","2","146","292","nbtrace","REGO FSIM and ELFIN-B"
"2020-01-16  06:03","2020-01-16  06:03","1","432","432","nbtrace","REGO FSMI and ELFIN-B"
"2020-01-16  06:05","2020-01-16  06:05","1","471","471","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-01-16  06:05","2020-01-16  06:07","3","39","448","nbtrace","REGO SACH and ELFIN-B"
"2020-01-16  07:13","2020-01-16  07:14","2","442","464","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-01-16  07:14","2020-01-16  07:15","2","235","443","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-01-16  07:36","2020-01-16  07:38","3","89","446","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-01-16  08:47","2020-01-16  08:49","3","96","469","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2020-01-16  09:11","2020-01-16  09:12","2","373","473","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2020-01-17  02:19","2020-01-17  02:20","2","259","357","nbtrace","THEMIS-ASI KUUJ and ELFIN-B"
"2020-01-17  03:26","2020-01-17  03:27","2","216","382","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-01-17  03:28","2020-01-17  03:29","2","191","284","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-01-17  03:31","2020-01-17  03:31","1","489","489","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-01-17  03:31","2020-01-17  03:31","1","489","489","nbtrace","REGO RANK and ELFIN-A"
"2020-01-17  03:32","2020-01-17  03:33","2","335","411","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-01-17  03:32","2020-01-17  03:33","2","335","411","nbtrace","REGO TALO and ELFIN-A"
"2020-01-17  03:33","2020-01-17  03:34","2","219","330","nbtrace","REGO RESU and ELFIN-A"
"2020-01-17  03:50","2020-01-17  03:51","2","311","335","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-01-17  03:53","2020-01-17  03:53","1","475","475","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-01-17  03:53","2020-01-17  03:53","1","475","475","nbtrace","REGO GILL and ELFIN-B"
"2020-01-17  03:53","2020-01-17  03:53","1","475","475","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-01-17  03:53","2020-01-17  03:53","1","475","475","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-01-17  03:54","2020-01-17  03:55","2","177","364","nbtrace","THEMIS-ASI RANK and ELFIN-B"
"2020-01-17  03:54","2020-01-17  03:55","2","177","364","nbtrace","REGO RANK and ELFIN-B"
"2020-01-17  03:55","2020-01-17  03:57","3","69","433","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-01-17  03:55","2020-01-17  03:57","3","69","433","nbtrace","REGO TALO and ELFIN-B"
"2020-01-17  03:57","2020-01-17  03:58","2","147","276","nbtrace","REGO RESU and ELFIN-B"
"2020-01-17  05:00","2020-01-17  05:01","2","303","485","nbtrace","REGO LUCK and ELFIN-A"
"2020-01-17  05:00","2020-01-17  05:01","2","303","485","nbtrace","TREx Spectrograph LUCK and ELFIN-A"
"2020-01-17  05:00","2020-01-17  05:01","2","303","485","nbtrace","TREx RGB LUCK and ELFIN-A"
"2020-01-17  05:01","2020-01-17  05:02","2","256","275","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-01-17  05:02","2020-01-17  05:03","2","133","296","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-01-17  05:02","2020-01-17  05:03","2","133","296","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-01-17  05:03","2020-01-17  05:04","2","410","459","nbtrace","REGO FSMI and ELFIN-A"
"2020-01-17  05:03","2020-01-17  05:04","2","410","459","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-01-17  05:07","2020-01-17  05:07","1","496","496","nbtrace","REGO RESU and ELFIN-A"
"2020-01-17  05:24","2020-01-17  05:25","2","225","262","nbtrace","REGO LUCK and ELFIN-B"
"2020-01-17  05:24","2020-01-17  05:25","2","225","262","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-01-17  05:24","2020-01-17  05:25","2","225","262","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-01-17  05:25","2020-01-17  05:26","2","289","351","nbtrace","THEMIS-ASI ATHA and ELFIN-B"
"2020-01-17  05:26","2020-01-17  05:28","3","39","419","nbtrace","REGO FSMI and ELFIN-B"
"2020-01-17  05:26","2020-01-17  05:28","3","39","419","nbtrace","TREx RGB FSMI and ELFIN-B"
"2020-01-17  05:26","2020-01-17  05:27","2","447","476","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-01-17  05:26","2020-01-17  05:27","2","447","476","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-01-17  05:30","2020-01-17  05:31","2","348","393","nbtrace","REGO SACH and ELFIN-B"
"2020-01-17  06:37","2020-01-17  06:37","1","391","391","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-01-17  06:37","2020-01-17  06:37","1","391","391","nbtrace","REGO FSIM and ELFIN-A"
"2020-01-17  06:38","2020-01-17  06:40","3","112","463","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-01-17  06:39","2020-01-17  06:40","2","267","464","nbtrace","REGO SACH and ELFIN-A"
"2020-01-17  07:02","2020-01-17  07:03","2","175","353","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-01-17  07:04","2020-01-17  07:04","1","497","497","nbtrace","REGO SACH and ELFIN-B"
"2020-01-17  08:11","2020-01-17  08:11","1","364","364","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-01-17  08:12","2020-01-17  08:13","2","314","390","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2020-01-17  08:35","2020-01-17  08:37","3","9","413","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2020-01-18  02:53","2020-01-18  02:54","2","279","486","nbtrace","THEMIS-ASI KUUJ and ELFIN-A"
"2020-01-18  02:53","2020-01-18  02:53","1","394","394","nbtrace","THEMIS-ASI SNKQ and ELFIN-A"
"2020-01-18  02:58","2020-01-18  02:58","1","395","395","nbtrace","REGO RESU and ELFIN-A"
"2020-01-18  03:14","2020-01-18  03:15","2","355","472","nbtrace","THEMIS-ASI KAPU and ELFIN-B"
"2020-01-18  03:16","2020-01-18  03:17","2","168","247","nbtrace","THEMIS-ASI SNKQ and ELFIN-B"
"2020-01-18  03:20","2020-01-18  03:21","2","403","471","nbtrace","THEMIS-ASI TALO and ELFIN-B"
"2020-01-18  03:20","2020-01-18  03:21","2","403","471","nbtrace","REGO TALO and ELFIN-B"
"2020-01-18  03:21","2020-01-18  03:22","2","269","356","nbtrace","REGO RESU and ELFIN-B"
"2020-01-18  04:24","2020-01-18  04:25","2","182","280","nbtrace","THEMIS-ASI PINA and ELFIN-A"
"2020-01-18  04:24","2020-01-18  04:25","2","182","280","nbtrace","TREx RGB PINA and ELFIN-A"
"2020-01-18  04:25","2020-01-18  04:26","2","381","486","nbtrace","THEMIS-ASI TPAS and ELFIN-A"
"2020-01-18  04:26","2020-01-18  04:27","2","119","326","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-01-18  04:26","2020-01-18  04:27","2","119","326","nbtrace","REGO GILL and ELFIN-A"
"2020-01-18  04:26","2020-01-18  04:27","2","119","326","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-01-18  04:26","2020-01-18  04:27","2","119","326","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-01-18  04:27","2020-01-18  04:28","2","277","473","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-01-18  04:27","2020-01-18  04:28","2","277","473","nbtrace","REGO RANK and ELFIN-A"
"2020-01-18  04:27","2020-01-18  04:27","1","428","428","nbtrace","TREx Spectrograph RABB and ELFIN-A"
"2020-01-18  04:27","2020-01-18  04:27","1","428","428","nbtrace","TREx RGB RABB and ELFIN-A"
"2020-01-18  04:29","2020-01-18  04:30","2","284","398","nbtrace","THEMIS-ASI TALO and ELFIN-A"
"2020-01-18  04:29","2020-01-18  04:30","2","284","398","nbtrace","REGO TALO and ELFIN-A"
"2020-01-18  04:31","2020-01-18  04:32","2","257","455","nbtrace","REGO RESU and ELFIN-A"
"2020-01-18  04:48","2020-01-18  04:49","2","384","415","nbtrace","THEMIS-ASI PINA and ELFIN-B"
"2020-01-18  04:48","2020-01-18  04:49","2","384","415","nbtrace","TREx RGB PINA and ELFIN-B"
"2020-01-18  04:49","2020-01-18  04:50","2","207","213","nbtrace","THEMIS-ASI TPAS and ELFIN-B"
"2020-01-18  04:49","2020-01-18  04:49","1","441","441","nbtrace","REGO LUCK and ELFIN-B"
"2020-01-18  04:49","2020-01-18  04:49","1","441","441","nbtrace","TREx Spectrograph LUCK and ELFIN-B"
"2020-01-18  04:49","2020-01-18  04:49","1","441","441","nbtrace","TREx RGB LUCK and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:50","1","453","453","nbtrace","THEMIS-ASI GILL and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:50","1","453","453","nbtrace","REGO GILL and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:50","1","453","453","nbtrace","TREx NIR GILL and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:51","2","148","294","nbtrace","TREx Spectrograph RABB and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:50","1","453","453","nbtrace","TREx RGB GILL and ELFIN-B"
"2020-01-18  04:50","2020-01-18  04:51","2","148","294","nbtrace","TREx RGB RABB and ELFIN-B"
"2020-01-18  04:55","2020-01-18  04:55","1","435","435","nbtrace","REGO RESU and ELFIN-B"
"2020-01-18  05:59","2020-01-18  06:00","2","325","428","nbtrace","THEMIS-ASI ATHA and ELFIN-A"
"2020-01-18  06:01","2020-01-18  06:02","2","133","298","nbtrace","THEMIS-ASI FSIM and ELFIN-A"
"2020-01-18  06:01","2020-01-18  06:02","2","133","298","nbtrace","REGO FSIM and ELFIN-A"
"2020-01-18  06:01","2020-01-18  06:01","1","448","448","nbtrace","REGO FSMI and ELFIN-A"
"2020-01-18  06:01","2020-01-18  06:01","1","448","448","nbtrace","TREx RGB FSMI and ELFIN-A"
"2020-01-18  06:03","2020-01-18  06:03","1","459","459","nbtrace","THEMIS-ASI INUV and ELFIN-A"
"2020-01-18  06:03","2020-01-18  06:05","3","27","439","nbtrace","REGO SACH and ELFIN-A"
"2020-01-18  06:25","2020-01-18  06:26","2","283","461","nbtrace","THEMIS-ASI FSIM and ELFIN-B"
"2020-01-18  06:25","2020-01-18  06:26","2","283","461","nbtrace","REGO FSIM and ELFIN-B"
"2020-01-18  06:26","2020-01-18  06:28","3","192","488","nbtrace","THEMIS-ASI INUV and ELFIN-B"
"2020-01-18  06:27","2020-01-18  06:28","2","201","416","nbtrace","REGO SACH and ELFIN-B"
"2020-01-18  07:34","2020-01-18  07:36","3","74","433","nbtrace","THEMIS-ASI GAKO and ELFIN-A"
"2020-01-18  07:58","2020-01-18  07:59","2","261","431","nbtrace","THEMIS-ASI GAKO and ELFIN-B"
"2020-01-18  08:00","2020-01-18  08:01","2","397","452","nbtrace","THEMIS-ASI KIAN and ELFIN-B"
"2020-01-18  09:09","2020-01-18  09:10","2","388","474","nbtrace","THEMIS-ASI KIAN and ELFIN-A"
"2020-01-19  02:46","2020-01-19  02:46","1","446","446","nbtrace","REGO RESU and ELFIN-B"
"2020-01-19  03:48","2020-01-19  03:49","2","297","384","nbtrace","THEMIS-ASI KAPU and ELFIN-A"
"2020-01-19  03:50","2020-01-19  03:51","2","475","485","nbtrace","THEMIS-ASI GILL and ELFIN-A"
"2020-01-19  03:50","2020-01-19  03:51","2","475","485","nbtrace","REGO GILL and ELFIN-A"
"2020-01-19  03:50","2020-01-19  03:51","2","475","485","nbtrace","TREx NIR GILL and ELFIN-A"
"2020-01-19  03:50","2020-01-19  03:51","2","475","485","nbtrace","TREx RGB GILL and ELFIN-A"
"2020-01-19  03:51","2020-01-19  03:53","3","145","472","nbtrace","THEMIS-ASI RANK and ELFIN-A"
"2020-01-19  03:51","2020-01-19  03:53","3","145","472","nbtrace","REGO RANK and ELFIN-A"
